Carr, Edwin	Music or Musicology	1	Massey University Music	Book or Booklet - paperback	84	true	$2.50	BOCARRMAS	commentary or analysis	true		8 p. ; 21 x 10 cm			This is a summary statement by Edwin Carr following an address delivered in the Auditorium, Humanities Faculty, Massey University, on 11 September 1996.		(c) Edwin Carr, 1996	Massey university Composer Address 1996	1996												yes		0-9583467-4-7			
Tonks, Joy	Bravo!  The NZSO at 50	1	Exisle Publishing Ltd	book - Hardcover	147	false			history	true		232 p. : ill. (some col.), facsims., maps, music, ports. (some col.) ; 26 cm			In 1996 the NZSO is a vibrant, courageous and above all world-class orchestra. Bravo! The NSO at 50  is a tribute to an orchestra whic has not only prevailed through adverse circumstances, but has developed into a multi-talented music-making organisation known for its integrity and excellence. This generously illustrated book marks a significant milestone in New Zealand's cultural life and is a worthy addition to any music-lover's collection.		(c) Beverley Joy Tonks 1996  (c) Exisle Publishing Limited 1996		1996					To the past, present and future players and administrators of the New Zealand Symphony Orchestra.							yes		0-908988-05-2			
McLean, Mervyn	Weavers of Song - Polynesian Music and Dance	1	Auckland University Press	book - hardcover 	145	false			Commentary or analysis	true		x, 543 p. : ill., maps, music, ports. ; 26 cm. + 1 compact disc (4-3/4 in.)			Weavers of Song follows Mervyn McLean's highly respected Maori Music and takes into account the entire sweep of Polynesian music and dance. The book is lavishly illustrated with 165 photographs, over 80 musical examples and an accompanying CD containing songs, dance-songs and musical instruments from areas studied in the book. Weavers of Song is in two parts. The first covers the music and dance of twenty specific areas including the Society Islands, Tonga, Samoa, Tuvalu, Tokelau, Niue, Uvea and Futuna, the Marquesas Islands, Easter Island, Hawaii and New Zealand. In part two, McLean describes the musical instruments and the users, performance, composition, teaching and structure of music across the entire region. 		(c) Mervyn McLean 1999		1999		01:11:50			To my wife Anne							yes	Book with CD	1-86940-212-X			
Bourke, Chris	Crowded House, Something So Strong	1	Macmillan	book or booklet - paperback	151	false			biography	true		vii, 376 p., [24] p. of plates : ill., ports. (some col.) ; 23 cm.			In this definitive account, New Zealand journalist Chris Bourke has written the true story of Crowded House. With unparalleled access to all the band members, their families, friends, musical collaborators, managers and record company personnel, he has captured their essence. It is a unique tale of musical chemistry, family bonds and the personal costs of pursuing an artistic vision.		(c)Chris Bourke 1997		1997					For my mother and the memory of my father							yes		0-7329-0886-8			
Day, Patrick	Voice and Vision - A History of Broadcasting in New Zealand	1	Auckland University Press	book - hardcover 	152	false			history	true		xii, 456 p. : ill., map ; 25 cm.			Voice and Vision follows The Radio Years (1994) and is the second and concluding volume of Patrick Day's history of New Zealand Broadcasting. Dealing with the years from 1950 to the present, it begins with the shift from state to public broadcasting, the birth of television and the spread of coverage nationwide.Patrick Day offers a comprehensive history of a complex and fascinating aspect of contemporary life and leisure.		(c) Broadcasting History Trust 2000		2000					To my children, Adam, Ruby and Sophie							yes		1-86940-233-2			
Barrow, Terence	Traditional and Modern Music of the Maori	1	Seven Seas Publishing Pty	book - hardcover 	153	true	$15	BOBARROW	Commentary or analysis	true		42 p. ; ill. (some col.), ports. ; 23 cm.			An illustrated introduction to Maori music.		(c) Seven Seas Publishing Pty Ltd 1965		1965												yes					
McLean, Mervyn	Maori Music	1	Auckland University Press	book - hardcover 	154	true	$60	BOMOMUMC	Commentary or analysis	true		xii, 418 p. : ill., map, music, ports. ; 26 cm.			n Maori Music, Mervyn McLean draws on diverse written and oral sources gathered over more than 30 years of scholarship and field work that yielded some 1300 recorded songs, hundreds of pages of interviews with singers, and numerous eye-witness accounts. This book, illustrated throughout with photos and music examples, is highly readable and will serve as a basic and indispensable resource for anyone with an interest in Maori music.		(c) Mervyn McLean 1996		1996					To Arapeta Awatere (1910-1976) and Hoani Halbert (1890-1958)							yes		1-86940-144-1			
	He Waiata Onamata - Songs from the Past	1	Te Reo Rangatira Trust	book - hardcover	155	false			lyrics / libretti	true		50 p. ; 22 cm. + 2 compact discs	Book with 2 CDs inside back cover		These waiata were composed and sung for many reasons. It will provide you with a glimpse into Maori history and lifestyle, and show the context in which songs were composed and sung in the period from birth til death. Where possible, words and translations have been provided. Various Maori instruments are also heard throughout the compilation, highlighting the correct context in which they were played. 		(c) Te Reo Rangatira Trust 1998		1998												yes		0-908975-70-8			
Simpson, Shane and Stevens, Greg	Music:  The Business and the Law	1	The Law Book Company Ltd	book or booklet - paperback	158	false			industry manual - NZ	true		xii, 247 p. ; 25 cm.			An Australian book, which has chapters about APRA and AMCOS		(c) The Law Book Company Ltd 1986		1986												yes		0-455-20621-X			
Davey, Tim and Puschmann, Horst	Kiwi Rock: 1996 Edition	1	Kiwi Rock Publications	book or booklet - Paperback	159	false			bibliography	true		285 p. : ill., ports. ; 21 cm. + 1 sound disc (digital : 4 3/4 in.)			Using the beginnings of The Enemy in the late seventies as a starting point, Kiwi Rock is an attempt to document what has happened since. Includes discographies from 1979-1996; histories of 27 of the more important independent bands, with reviews and interviews; relevant texts and magazines, the internet, record companies, recording studios and student radio stations.		(c) Kiwi rock Publications 1996		1996												yes	with CD	0-473-03718-1			
Matthews, Stephen Ralph	Contemporary Opera and Music	1	The Winston Churchill Memorial Trust	book or booklet - paperback	160	false			industry manual - NZ	true		23, [24] p. : ill. ; 30 cm.	in annual reports		An in-depth study to evaluate and appraise the funding, writing and presentation of contemporary opera and music in Finland, Sweden, Norway, Denmark, Ireland and Britain, with a view to assessing and c omparing these findings with the prevailing situation in New Zealand, recommending appropriate action, to ensure the ongoing growth and develpment of New Zealand contemporary opera and music.				1998												yes					
Dando, Ian and Sell, David	Listening Guides for sixth and seventh form music	1	Price Milburn Music Limited	book or booklet - paperback	161	false			education resource	true					Includes commentary of Jack Body's Carol to Saint Stephen		(c) Ian Dando and David Sell, 1987		1987												yes		0-86871-051-2			
Dando, Ian and Sell, David	Listening Guides for sixth and seventh form music, 1982-84	1	Price Milburn Music Limited	book or booklet - paperback	162	false			education resource	true		104 p. : ill. ; 28cm.			The object of studying music is to increase our enjoyment and appreciation of a particular piece. to a certain extent we can enjoy a piece simply by listening to it; however, the more we learn about it, the more our enjoyment is enhanced. the authors would like to record their gratitude to Frank Collins, Colin Hemmingsen, Mervyn McLean and Peter Crowe for contributing chapters on Jazz and Non-Western music.		(c) Ian Dando and David Sell, 1976, 1979 & 1982 (c) Mervyn McLean, Peter Crowe, Frank Collins, Colin Hemmingsen, 1976 & 1979														yes		0-86871-043-1			
Setchell, Martin	Aural analysis - A course in aural perception: Part One	1	Price Milburn Music Limited	book or booklet - paperback	163	false			music theory	true		3 v. : ill., music ; 30 cm.			Accompanying cassette no longer available		(c) martin Setchell, 1978		1978												yes					
Tremewan, Philip (compiled by)	NZ Performing Arts Touring Directory 2000	1	Creative New Zealand	book or booklet - paperback	167	false			industry manual - NZ	true			in yearbooks & directories`		this directory offers a sample of professional companies and individual artists with performances available to audiences outside New Zealand.				2000												yes		0-477-06531-7			
Clauson, Lorna	"Sweet Singing in the Choir" The Story of the South Auckland Choral Society, 1930 -2000	1	Lorna Clauson	Book or booklet - paperback	168	false			history	true		97 p. : ill. ; 30 cm							2000												yes	Spiral bound A4				
	Government's Role in the Cultural Sector: A Survey of the Issues		Ministry of Cultural Affairs	book or booklet - paperback	169	false			industry manual - NZ	true		40 p. ; 30 cm.	in annual reports						1998												yes		0-477-01860-2			
	Arts Every Day, Mahi toi ia ra - a survey of arts participation by New Zealand adults	2	Creative New Zealand	book or booklet - paperback	170	false			industry manual - NZ	true		62 p. : ill. ; 30 cm.	in annual reports						1999												yes		0-477-06529-5			
	Funding - Nga Putea: A guide for applicants 1999-2000	1	Creative New Zealand	book or booklet - paperback	172	false			industry manual - NZ	true		Annual	in Annual reports		April 1999				2000	12500											yes					0-477-06528-7
	New Zealand Youth Choir Annual Report 1997-1998	1	New Zealand Youth Choir	book or booklet - paperback	174	false			industry manual - NZ	true			in annual reports						1998												yes					
	A Practical Copyright Guide to the use of Print Music in NZ	3	Australasian Mechanical Copyright Owners Society	book or booklet - paperback	175	false			industry manual - NZ	true		19 p. : ill. ; 30 cm.	in copyright section		Edition No. 1 				2000												yes					
Watkins, Roger	Hostage to the Beat: The Auckland Scene 1955-1970	1	Tandem Press	book or booklet - paperback	176	false			history	true		92 p. : ill., facsims., map, ports. ; 27 cm			From 1955 to 1970 dozens of Auckland venues throbbed to the beat that rocked a generation. For those fifteen dizzy years bands that made it in Auckland could legitimately say they had arrived. This collection brings together Auckland's finest, many nationally (and internationally) famous, in a survey of bands and performers on the Auckland scene during that time. 		(c) Roger Watkins, 1995		1995												yes		0-908884-58-3			
	New Zealand Framework for Cultural Statistics, Te anga tatauranga tikanga-a-iwi o Aotearoa - 1995	1	Statistics New Zealand, Ministry of Cultural Affairs	book or booklet - paperback	177	false			industry manual - NZ	true		:   vi, 115 p. : ill. ; 30 cm.	in annual reports						1995	catalogue 01.070.0095											yes		0-478-04422-4			
	Household Spending on Culture 1996	1	Statistics New Zealand, Ministry of Cultural Affairs	book or booklet - paperback	178	false			industry manual - NZ	true		50 p. : ill. ; 21 cm.	in annual reports						1996	Catalogue 01.080.0096											yes		0-478-04445-3			
	New Zealand Cultural Statistics 1995	1	Statistics New Zealand, Ministry of Cultural Affairs	book or booklet - paperback	179	false			industry manual - NZ	true		144 p. : ill. ; 30 cm.	in annual reports						1995	catalogue 01.076.0095											yes		0-478-04434-8			
Brand, Paula & Garrett, Rob	Arts Advocacy and Research Project Report	1	Creative New Zealand	book or booklet - paperback	180	false			industry manual - NZ	true			in annual reports		A Dunedin Arts Employment Initiative				1999												yes					
Ritchie, John	The New Zealand Composer: Tolerated or Forgotten?	1	Massey University Music	book or booklet - paperback	184	true	$10	BO091MAS	Commentary or analysis	true		18 p. ; 21 cm.			With an output of over eighty works, John Ritchie remains a key figure of twentieth century New Zealand music. "I have flown Spitfires, I have conducted symphony orchestras. I've been presented to the Queen and scored an Albatross at golf... I spent my 60th birthday with the Argentinian composer Alberto Ginastera, in a Budapest hotel drinking innumerable toasts to each other and Bela Bartok whose centenary we were celebrating. I knew Malcolm Arnold, William Walton and novelist Anthony Burgess. In other words, I have got around." This address is a fascinating insight into the general and musical context for the inspiration to John Ritchie's music, while also examining the position of the New Zealand composer in today's society.		(c) John Ritchie 1995	Massey University Composer Address 1995	195												yes		0-9583467-1-2			
